age,experience,education_level,job_level,department,job_role,performance_rating,projects_completed,certifications,weekly_hours,overtime_hours,team_size,leadership_score,skill_match_score,years_in_role,promotions,employment_type,location_type,company_size,job_satisfaction,salary
45,18,PhD,Lead,Finance,Manager,4,23,9,53,17,19,4.545800460255192,9.392426017999119,9,3,Contract,Rural,Large,4,127245.48313039055
53,7,Bachelor,Mid,HR,Manager,1,16,7,35,18,14,3.387817962962573,7.750831715682751,7,4,Full-time,Rural,Small,1,72967.5215768253
58,28,High School,Senior,IT,Developer,1,30,1,58,14,2,2.514077588833148,8.586553511591289,13,2,Full-time,Rural,Large,4,135385.95317043216
26,31,Bachelor,Junior,IT,Consultant,3,4,8,55,6,5,7.244608476450397,5.230863626063645,13,4,Part-time,Rural,Large,1,149298.16433340506
52,17,Bachelor,Mid,Marketing,Developer,3,40,7,36,9,8,6.808588068812365,4.507977876600586,13,1,Part-time,Suburban,Small,5,114490.26428043099
41,5,PhD,Lead,Finance,Consultant,3,16,9,54,5,7,7.1863521918202595,4.534376789297953,8,0,Part-time,Urban,Medium,5,70531.79592177035
36,17,PhD,Senior,IT,Analyst,2,31,0,36,13,6,4.352747075225154,6.544346755059614,3,2,Part-time,Urban,Large,1,101447.2381677566
41,18,PhD,Senior,IT,Analyst,4,42,6,48,16,11,3.361670403136705,2.1181303500022812,3,3,Full-time,Urban,Large,4,101074.4550231967
31,21,High School,Senior,Sales,Developer,4,25,9,35,8,12,7.837491958128328,6.215447645112351,14,1,Full-time,Urban,Medium,2,117152.52615260618
57,31,Master,Senior,Sales,Consultant,4,44,5,40,18,18,7.962826555498006,6.98619574165353,14,4,Full-time,Suburban,Small,4,167635.22035835896
56,2,PhD,Lead,IT,Developer,4,12,5,58,4,19,5.100547365701566,4.95017866185615,1,0,Contract,Urban,Large,2,31316.466844544764
55,27,PhD,Junior,Marketing,Manager,3,26,5,40,6,10,6.507136762905917,9.578504590940506,13,4,Full-time,Suburban,Small,4,170066.52916326094
39,9,High School,Senior,IT,Developer,1,37,5,36,18,14,4.36167697808567,6.473919451416177,9,3,Full-time,Suburban,Medium,3,93954.0138360374
40,34,PhD,Mid,HR,Developer,3,48,9,31,19,3,7.31752480107826,2.979995250129627,0,2,Part-time,Rural,Medium,3,142249.86829679302
38,28,High School,Junior,Finance,Analyst,4,33,6,48,6,18,8.52149436983084,5.312946316901646,9,3,Full-time,Rural,Small,5,157004.82321151663
34,14,Bachelor,Senior,Marketing,Developer,3,28,2,33,1,15,7.194099496020845,7.078639934217645,12,4,Full-time,Urban,Medium,5,109317.45263342661
35,32,PhD,Junior,HR,Consultant,4,9,5,55,15,6,5.613243641624228,3.9126621212243107,3,4,Full-time,Suburban,Medium,1,144549.05928926793
51,6,PhD,Mid,Marketing,Analyst,5,12,2,35,12,10,5.127921635431333,1.7167744566012084,9,3,Part-time,Rural,Large,2,40682.564686153804
21,11,Bachelor,Senior,HR,Developer,1,5,6,46,7,12,6.780876858781698,6.250920712397965,9,3,Full-time,Suburban,Small,3,79436.62129787875
23,29,Bachelor,Mid,Finance,Manager,5,28,6,54,5,7,7.118298024411972,9.53083151757712,10,3,Full-time,Rural,Large,4,166832.98075487104
36,20,Bachelor,Lead,Finance,Developer,2,35,7,34,5,17,6.0285649917208515,5.365647870068564,7,0,Contract,Suburban,Small,1,97202.29419198609
43,30,PhD,Senior,Sales,Developer,3,5,1,58,8,1,6.624480475966555,9.15498172582334,1,4,Contract,Urban,Large,4,169863.87680639562
31,23,Master,Senior,HR,Developer,2,34,8,57,3,18,1.86929814245079,8.515212295345247,12,1,Contract,Urban,Medium,3,128940.11833119838
32,19,Master,Senior,Sales,Analyst,3,46,4,59,10,15,9.56588964528094,2.3267150527058504,11,0,Contract,Suburban,Small,3,103285.20422311187
30,3,Master,Senior,HR,Consultant,5,34,8,36,4,19,8.116957573588307,7.373529296520138,10,0,Part-time,Rural,Small,3,85898.2421231784
52,27,PhD,Lead,Sales,Manager,4,13,9,38,16,1,4.365350827361055,4.919189725647806,7,0,Contract,Rural,Small,3,115873.13608197132
36,19,Bachelor,Senior,Finance,Developer,4,39,4,54,19,5,6.06531349858267,3.252216927366432,0,1,Full-time,Urban,Small,4,123312.2525227306
28,23,PhD,Junior,Marketing,Consultant,3,42,6,30,6,15,1.4259207712277921,7.182445201000327,14,3,Contract,Urban,Medium,1,117378.97910159381
58,31,Bachelor,Senior,Sales,Consultant,4,45,8,30,14,3,1.3710503259915434,7.683946467907792,0,4,Part-time,Urban,Medium,3,167152.58404681072
32,33,PhD,Lead,HR,Analyst,5,48,3,48,14,1,3.2571850160076643,2.619066868613549,3,2,Contract,Rural,Medium,5,146899.33682523386
44,1,PhD,Senior,HR,Manager,4,14,1,35,13,8,7.207314781281609,9.230002138505876,6,2,Contract,Rural,Large,1,59115.91028546942
48,14,Bachelor,Junior,Finance,Analyst,5,11,8,47,12,12,8.669329730200104,7.760325195562968,8,4,Part-time,Urban,Medium,5,95922.82664578583
28,33,Master,Lead,HR,Consultant,2,42,1,39,10,19,6.032672919818635,9.400379492277718,4,1,Part-time,Suburban,Large,4,153221.7367390727
48,5,Bachelor,Lead,IT,Consultant,5,38,2,57,12,12,5.789194656241172,3.853658968873219,1,2,Part-time,Rural,Large,3,65809.5736261387
56,11,High School,Junior,Marketing,Consultant,1,4,9,40,8,13,4.6207858041231935,9.454015141686881,11,0,Part-time,Urban,Medium,1,57223.10214686046
46,2,High School,Junior,Sales,Analyst,1,33,1,30,9,1,2.4543816036221906,4.316658920545428,6,2,Part-time,Suburban,Medium,3,51086.55707074423
28,17,Bachelor,Junior,Marketing,Manager,1,7,2,30,3,19,2.065186911939288,1.4857278528465256,10,4,Part-time,Rural,Medium,3,63682.79598071362
48,20,PhD,Junior,Finance,Developer,3,41,5,42,16,6,7.846117850988694,7.86672449838121,1,0,Full-time,Suburban,Large,1,127847.15051935593
48,14,High School,Junior,Sales,Analyst,3,8,2,34,13,8,9.34753196166918,7.331573296795067,8,2,Contract,Suburban,Small,3,110082.90748301748
57,32,High School,Lead,Sales,Consultant,3,37,9,49,17,4,5.124548947476458,6.381198930369992,8,4,Contract,Rural,Medium,3,156811.54207032293
56,34,PhD,Lead,IT,Analyst,5,10,7,30,10,5,6.935010928440744,5.409043699457566,2,1,Part-time,Urban,Large,2,152543.15629257928
47,25,PhD,Senior,Finance,Consultant,3,43,5,49,15,7,9.23011885792847,1.2894874329036825,12,4,Part-time,Suburban,Large,2,139827.51645524232
37,7,Master,Senior,HR,Developer,2,15,6,32,0,4,1.8110226964073008,6.621375263681389,7,1,Full-time,Urban,Medium,1,54560.34110092047
29,29,PhD,Mid,IT,Developer,1,38,0,47,6,4,7.934333078071268,4.751511537005143,10,0,Full-time,Rural,Large,1,111192.52438189238
53,22,Bachelor,Senior,IT,Manager,5,15,2,38,9,15,6.551351959380177,6.041884624668505,3,4,Part-time,Suburban,Medium,3,121439.32574435628
40,13,Bachelor,Senior,Marketing,Consultant,1,5,2,43,8,5,6.387734609468752,4.8638920777087264,2,3,Full-time,Suburban,Large,5,96049.46059898147
33,13,Master,Junior,Marketing,Manager,3,29,1,56,2,9,3.6328638563341284,9.69450519488679,0,3,Full-time,Suburban,Small,1,109240.4279340015
48,1,High School,Junior,Marketing,Manager,5,19,6,46,13,2,7.155040192999092,6.4369801103576245,4,3,Part-time,Suburban,Large,3,67488.77893760396
49,4,High School,Senior,IT,Developer,4,10,8,52,14,7,8.15317979338699,7.7431269754222045,12,3,Part-time,Suburban,Medium,5,56456.83424092876
33,13,PhD,Mid,HR,Analyst,2,12,3,43,1,17,2.0157234844932743,9.42712252723975,13,3,Part-time,Rural,Small,2,96530.9380527749
55,24,Bachelor,Junior,Sales,Analyst,3,4,4,58,13,16,5.801692878828854,6.324393906250657,10,1,Part-time,Suburban,Medium,1,105297.83915017762
26,19,High School,Senior,Marketing,Manager,3,31,2,33,15,17,1.911386628886687,1.1085626604016068,3,4,Contract,Rural,Large,3,91719.49568778096
38,1,Master,Senior,HR,Developer,2,18,8,34,6,2,8.853166173678801,1.3086251047948814,0,0,Contract,Urban,Small,2,27605.65870532162
25,5,Master,Lead,Finance,Consultant,2,16,3,55,3,11,5.568730503907125,7.321045906916757,9,3,Part-time,Rural,Small,4,75546.54985581283
45,16,Bachelor,Mid,Marketing,Analyst,4,40,4,50,17,2,8.271691203346816,3.5117662253615514,7,3,Full-time,Suburban,Large,2,116613.18122533597
22,24,Master,Lead,Sales,Manager,3,36,0,46,4,1,4.312770738995928,6.214417546131538,7,0,Part-time,Urban,Small,3,131807.5575105504
30,27,Master,Mid,Finance,Analyst,3,25,1,51,5,2,2.125704041346929,2.8204946298160207,12,0,Contract,Rural,Small,5,125059.85703852936
50,1,Bachelor,Junior,Finance,Analyst,1,23,8,58,6,9,1.3734937394714033,3.4322398755554273,7,3,Full-time,Rural,Small,4,33432.90940226545
25,34,PhD,Mid,Sales,Consultant,5,12,1,54,14,2,3.5335865869513796,5.541769503532677,2,1,Contract,Rural,Medium,4,147494.6446466011
53,4,PhD,Senior,Marketing,Developer,5,34,4,31,0,15,3.198103303276707,9.78012517020474,5,0,Part-time,Suburban,Medium,4,71816.35694034683
21,0,Master,Senior,IT,Consultant,1,36,7,52,3,10,6.043167766179657,6.546434402882724,11,4,Contract,Suburban,Small,1,51834.44290210247
38,11,PhD,Mid,Sales,Developer,5,37,2,51,0,15,1.1956495425733662,9.425332940617208,11,4,Contract,Rural,Large,3,96275.44005136979
52,22,PhD,Mid,Sales,Analyst,2,3,5,34,10,10,5.68513489869256,9.634418689482528,6,1,Contract,Rural,Large,4,111314.59752562197
31,30,Master,Mid,Sales,Manager,5,9,3,33,17,17,4.5259456781080285,2.8729899677845667,8,2,Full-time,Urban,Medium,2,133163.70976557076
41,10,PhD,Lead,Finance,Consultant,5,18,6,33,13,9,6.194100429229979,3.8007424222205,4,1,Contract,Suburban,Large,5,79341.2251420479
46,9,Master,Mid,HR,Developer,1,43,9,35,10,18,7.321757753353282,7.9299305309683366,8,3,Full-time,Suburban,Small,3,97435.1900367681
45,2,High School,Junior,IT,Analyst,4,35,2,49,9,4,6.706827505718551,8.800876020622095,5,2,Part-time,Urban,Large,2,70755.90213611674
42,13,Bachelor,Lead,Marketing,Developer,5,34,5,50,16,9,9.861799324360296,5.6730406977057495,9,3,Part-time,Rural,Medium,1,138120.58111344016
47,15,Bachelor,Lead,Marketing,Developer,5,41,9,42,3,16,2.2443880948918395,9.939034605524943,9,4,Contract,Rural,Medium,4,128154.39575478826
33,9,PhD,Mid,HR,Developer,4,14,8,51,14,4,4.867633080368007,1.1041497887974323,9,0,Full-time,Urban,Small,2,52740.368947364266
53,28,PhD,Junior,Sales,Analyst,1,4,9,34,15,16,4.8234766297898,3.6963339002669406,3,3,Part-time,Rural,Medium,3,123910.95237436272
54,9,PhD,Lead,IT,Manager,4,29,0,52,12,19,4.753478833326286,6.608455783701219,12,4,Full-time,Rural,Medium,2,87015.85270813131
55,11,Bachelor,Senior,Marketing,Manager,1,41,2,54,8,1,6.974185528384015,5.223609198437345,0,1,Full-time,Urban,Medium,1,87774.75502305529
21,29,High School,Lead,Marketing,Manager,2,45,1,55,10,6,5.408452544920502,2.049426697859207,0,3,Contract,Urban,Large,5,147447.42961427115
41,0,High School,Mid,Sales,Developer,1,15,7,52,10,10,5.656893038316668,4.310083769325073,13,4,Contract,Urban,Medium,4,54098.36199793335
26,4,Bachelor,Junior,HR,Analyst,2,28,6,36,5,16,4.891203929320882,1.2290242896553516,9,0,Full-time,Rural,Large,3,32281.81033453017
48,19,High School,Mid,IT,Developer,2,42,1,49,0,4,9.925295149167063,6.784714414677515,4,3,Full-time,Urban,Medium,4,163103.30624977342
37,7,Bachelor,Senior,HR,Manager,1,16,5,30,5,13,9.34805213937138,9.034682886967197,12,4,Contract,Rural,Medium,4,101100.83054714608
25,11,High School,Senior,HR,Manager,3,12,2,43,12,16,3.7695177042793384,8.96386711405113,13,3,Full-time,Suburban,Large,4,110273.75298389804
51,0,Master,Senior,IT,Analyst,1,5,7,53,4,6,2.0043453229000048,7.295900263889918,2,0,Contract,Suburban,Large,2,25187.281299531827
25,19,Master,Mid,IT,Developer,5,34,9,33,14,11,8.557882516347426,5.191931759481347,4,3,Full-time,Urban,Small,2,133563.51540378295
58,27,Bachelor,Lead,Marketing,Consultant,5,42,2,46,17,3,9.97453226283152,5.608284568223407,4,3,Contract,Rural,Small,5,163334.36991640742
23,11,High School,Mid,Marketing,Consultant,3,1,9,50,19,10,3.6334800463568095,2.232269415960966,0,4,Full-time,Rural,Large,1,65877.0408567434
43,27,PhD,Junior,IT,Manager,2,39,8,43,13,1,4.220064332575896,4.069153838072827,13,2,Contract,Rural,Medium,3,140689.10245059797
57,14,High School,Lead,Finance,Analyst,3,32,0,45,14,11,9.474698633366826,2.689552679484463,7,3,Full-time,Urban,Small,2,95836.76575943161
57,5,Master,Senior,Marketing,Developer,5,26,4,43,4,12,7.400165662027809,8.390801830149591,4,2,Part-time,Rural,Large,4,93759.84526848486
30,19,Master,Mid,Finance,Developer,3,17,2,45,3,14,3.6607449860167254,9.232785112041638,4,1,Part-time,Rural,Large,1,103922.53970591158
30,13,High School,Senior,IT,Manager,1,48,5,53,1,8,6.229418421555236,5.832309352781054,8,3,Full-time,Rural,Medium,3,109029.88797566389
39,1,High School,Senior,Marketing,Manager,3,27,9,49,6,11,9.498066214278305,7.549876364616496,7,2,Part-time,Suburban,Large,3,85987.14441641021
37,8,PhD,Junior,HR,Developer,2,24,1,58,9,4,8.306317962512008,2.0931829381641474,12,1,Full-time,Rural,Small,3,66515.4576354606
41,19,PhD,Lead,IT,Developer,1,35,8,57,15,7,7.676494423557937,6.476811789495145,0,4,Full-time,Suburban,Medium,3,132847.25616592602
34,25,High School,Junior,Sales,Manager,4,46,5,37,9,10,7.632966805543202,7.325119192400614,2,3,Part-time,Rural,Large,5,150489.69075216423
29,28,High School,Junior,Finance,Developer,5,42,6,53,17,19,2.602182918630433,5.074913165602607,11,4,Full-time,Rural,Large,3,142078.30894394667
21,0,High School,Junior,IT,Consultant,5,39,4,32,16,4,8.422131153051428,3.1894577602362877,6,1,Contract,Rural,Medium,1,79935.19800975375
33,34,High School,Senior,IT,Manager,3,26,8,54,12,2,3.485067691991123,8.896370684872522,0,4,Full-time,Suburban,Medium,2,176688.15360663433
24,5,Bachelor,Junior,Marketing,Developer,1,49,0,48,0,18,9.373299921113766,7.686178479583502,0,4,Full-time,Rural,Medium,1,95117.8402833373
21,4,High School,Junior,Marketing,Manager,4,38,4,30,0,14,4.281759919124047,9.098715536642755,4,0,Part-time,Urban,Small,4,81274.39525884241
52,32,PhD,Lead,Marketing,Analyst,1,23,9,31,14,16,8.718943573380308,8.36562382748041,8,1,Contract,Rural,Small,5,142687.99693898854
54,13,Master,Lead,Sales,Manager,5,22,5,44,0,11,3.396101450660213,9.913369866209763,5,4,Full-time,Suburban,Large,5,116998.02300195559
48,11,Bachelor,Junior,Marketing,Manager,1,4,6,51,5,10,5.630742429240164,2.7295545989300405,9,2,Full-time,Suburban,Large,4,66255.42133805923
51,19,High School,Lead,IT,Analyst,4,49,3,57,12,17,1.961967659401545,1.7807299102357668,1,1,Full-time,Urban,Medium,1,112381.20157879661
28,23,Master,Lead,Marketing,Consultant,3,9,0,39,0,14,6.941070126965567,4.033025122035326,10,0,Full-time,Urban,Large,1,122882.01175440667
59,33,Bachelor,Junior,HR,Developer,2,4,7,47,4,4,8.524713476501546,2.1610375752093303,8,3,Full-time,Urban,Large,4,155934.48104472551
46,24,Master,Senior,Marketing,Analyst,1,7,9,51,8,19,7.466025531721745,5.708171016156019,5,4,Full-time,Suburban,Medium,3,109814.08633997937
54,28,High School,Junior,Sales,Manager,2,23,3,43,16,2,5.709326616447916,6.697260148669683,4,2,Contract,Rural,Small,3,117709.33777399352
23,30,High School,Lead,HR,Developer,5,2,2,46,15,7,1.4060429074131355,6.204597536560633,4,0,Contract,Rural,Small,2,126780.6790307002
32,22,PhD,Senior,IT,Analyst,3,49,6,56,7,9,9.400969064537726,3.3331612185124313,14,1,Full-time,Urban,Small,1,132328.22163591857
21,19,High School,Mid,IT,Developer,3,24,1,42,16,19,7.349405937207712,9.179416278719172,11,4,Full-time,Urban,Large,1,120285.75974449766
25,22,High School,Senior,Finance,Developer,1,40,7,30,14,16,7.712778145287997,1.190551273618406,2,0,Part-time,Rural,Medium,4,97794.23431788512
50,15,Bachelor,Lead,HR,Analyst,3,31,5,34,0,16,8.152125179597265,4.132120183871437,13,0,Contract,Urban,Small,4,88431.01706155713
50,7,PhD,Senior,Finance,Developer,1,47,6,55,11,18,7.729690833348496,7.4709322785825485,5,2,Contract,Rural,Large,3,102986.99901588996
37,20,Bachelor,Junior,HR,Consultant,1,31,4,42,4,11,4.970045476885003,7.902360337142435,14,3,Full-time,Rural,Medium,1,115471.02818728042
43,0,Master,Mid,HR,Analyst,2,47,8,56,5,7,7.602596463591522,4.745066899886739,14,3,Contract,Rural,Small,1,53529.06110334675
35,7,High School,Mid,Sales,Consultant,3,40,4,54,0,9,6.625241090292961,1.152188319307304,12,3,Contract,Rural,Small,5,77486.63651163569
57,28,Master,Mid,Finance,Manager,1,48,4,43,0,4,8.686147003019078,6.562393112113636,3,1,Part-time,Suburban,Medium,2,148750.99231907286
41,31,Bachelor,Lead,Sales,Developer,2,43,2,53,9,13,8.222138338036334,1.5678521306489412,12,0,Part-time,Rural,Large,2,130542.7657146574
34,4,High School,Lead,HR,Manager,4,34,0,32,9,4,1.372369442205339,1.9707019853816305,11,1,Contract,Urban,Large,3,58575.38177744249
22,21,High School,Mid,IT,Manager,2,24,1,44,2,19,4.409983812993447,6.852256476815709,9,0,Contract,Urban,Small,1,118322.99922698623
31,33,Bachelor,Senior,HR,Developer,2,49,7,48,16,2,1.312445369655051,3.8123949352856936,13,2,Contract,Urban,Medium,5,146102.12715322443
59,0,Bachelor,Mid,Sales,Analyst,1,26,0,46,18,9,1.9186743228948813,4.132271374374276,14,2,Full-time,Urban,Large,1,23128.92427561151
58,25,Bachelor,Senior,Finance,Developer,5,16,6,59,10,12,6.412696498032502,5.381263692849191,1,1,Part-time,Suburban,Medium,4,125541.10060372643
54,9,Bachelor,Senior,Finance,Manager,5,47,4,32,17,2,8.86439639046028,9.807205553734365,12,1,Full-time,Rural,Medium,3,114763.53927765484
58,29,Bachelor,Lead,Sales,Manager,5,13,2,45,1,6,2.078422828383405,9.688979986648395,2,2,Part-time,Rural,Small,2,123300.20131521586
54,17,High School,Senior,Finance,Analyst,2,15,6,43,8,5,5.0598035872014835,4.746348994240676,8,4,Part-time,Urban,Medium,1,107300.64920278452
38,16,Bachelor,Mid,Marketing,Developer,1,27,8,41,16,5,9.197910143257994,3.3894929549645396,10,3,Part-time,Urban,Medium,3,99619.57618895314
50,25,High School,Lead,IT,Manager,3,4,1,57,13,5,8.32870885304429,3.723329373977042,10,3,Contract,Urban,Medium,2,124402.91565586202
35,7,High School,Junior,IT,Consultant,2,16,7,41,3,4,5.677011068193369,3.419031683454437,8,2,Part-time,Rural,Large,1,60005.37107294653
47,11,Bachelor,Junior,IT,Manager,2,30,8,58,16,9,7.944142953959479,5.790212264276026,5,3,Full-time,Suburban,Small,5,88829.41865914033
54,26,Bachelor,Lead,Finance,Manager,1,44,2,40,16,10,5.704243966400833,6.461738270208357,9,4,Part-time,Suburban,Small,3,145452.91724866998
58,7,PhD,Mid,Finance,Analyst,4,30,1,46,11,16,2.422831035545639,5.399014494066995,9,4,Full-time,Suburban,Medium,1,77253.99568876757
53,24,High School,Junior,HR,Consultant,2,36,6,37,19,10,2.122625018995112,4.6719492602333705,13,0,Part-time,Suburban,Medium,2,108349.31343909171
44,3,Bachelor,Junior,HR,Manager,4,3,4,46,17,10,2.6953140886036278,2.9015653381294397,8,1,Part-time,Urban,Large,2,30340.361402776995
35,32,Bachelor,Senior,IT,Manager,4,22,4,50,2,19,4.1582988546911155,5.3425503224390205,3,3,Contract,Rural,Small,5,158040.72337431886
50,0,Bachelor,Senior,Marketing,Consultant,5,49,9,54,10,10,9.374763409066167,4.069924424222123,10,4,Full-time,Urban,Large,3,96792.32329221572
37,18,PhD,Mid,HR,Developer,1,22,4,52,17,6,8.197105722882412,5.874359165185086,4,1,Part-time,Suburban,Small,3,94347.33413548527
25,30,PhD,Lead,HR,Developer,4,49,3,49,3,17,4.895214051036858,7.076704739604615,9,1,Part-time,Urban,Large,1,156814.03947656348
49,15,Master,Mid,Finance,Manager,1,12,4,40,16,5,5.437690388088166,6.699809569929496,5,0,Full-time,Suburban,Medium,2,70672.96538016367
24,13,High School,Lead,Marketing,Manager,5,21,3,54,17,6,3.390485118997734,5.16241189365034,12,1,Part-time,Rural,Large,2,92067.33685555923
30,4,Master,Junior,IT,Developer,1,4,5,54,4,15,7.339176608249171,6.004471818519648,14,1,Contract,Suburban,Medium,5,52931.963133534446
37,25,Bachelor,Senior,HR,Analyst,2,31,3,31,13,19,8.224891043158342,3.563705178646837,8,2,Full-time,Urban,Small,5,124069.41881750841
30,27,PhD,Mid,Marketing,Consultant,4,44,1,39,9,18,3.150142261008189,1.218162331201507,12,0,Contract,Rural,Small,3,123518.20051190481
37,1,PhD,Mid,Marketing,Consultant,1,31,8,39,14,4,1.3763946140781882,6.625175087512937,4,0,Full-time,Suburban,Medium,2,49468.48299054775
40,5,Master,Lead,IT,Analyst,3,23,1,40,0,8,6.615000488466734,3.2731170322391825,7,3,Full-time,Suburban,Small,1,52839.0778542001
44,8,PhD,Lead,Marketing,Analyst,1,20,8,57,15,16,6.06260907221785,7.020583390614471,10,1,Full-time,Rural,Large,4,57758.444168621485
25,32,Bachelor,Mid,Marketing,Analyst,4,15,9,35,10,19,4.619180395259888,7.723076496372634,0,3,Part-time,Urban,Medium,1,161864.3980392159
54,24,PhD,Lead,Marketing,Analyst,5,23,5,33,19,3,6.795045475958891,9.24334971493403,4,4,Full-time,Rural,Small,5,151743.24369699197
26,12,Master,Mid,HR,Analyst,5,28,8,53,5,10,5.955519681866292,9.623105159316516,9,1,Full-time,Urban,Large,1,104267.13526751183
22,8,Bachelor,Mid,IT,Analyst,4,16,8,41,15,2,3.255234189347735,1.094734416787313,0,4,Full-time,Suburban,Large,2,78677.16328692822
33,12,Master,Mid,Marketing,Consultant,2,37,2,40,1,4,4.579560780604501,9.913367884191736,9,2,Contract,Suburban,Small,3,109486.8810091555
31,30,PhD,Junior,Marketing,Analyst,2,21,0,52,0,6,4.8530221277251755,7.147164866447449,13,1,Full-time,Rural,Small,4,155224.9969650073
43,10,Master,Lead,HR,Developer,5,15,0,52,8,11,8.922231950280073,6.791717443367704,5,3,Part-time,Suburban,Large,3,108273.12351252748
36,3,Master,Senior,IT,Analyst,5,17,2,56,11,14,9.648137387160634,1.1369178567581986,6,3,Full-time,Rural,Medium,4,71895.82454560736
51,33,High School,Senior,Finance,Analyst,4,37,4,55,16,16,9.037012261568474,8.751100706980637,11,1,Full-time,Suburban,Small,4,172912.16933590473
31,3,PhD,Lead,HR,Consultant,2,13,2,54,14,19,7.472602216467816,2.309423025230437,13,3,Contract,Suburban,Small,2,52777.12886465064
36,18,PhD,Mid,IT,Consultant,5,19,8,42,18,2,6.264934602452397,8.535971385397369,4,1,Part-time,Urban,Medium,2,116337.39668412165
28,5,Master,Senior,Marketing,Analyst,2,30,8,34,9,17,7.2033547191935945,1.1400629163284441,0,0,Part-time,Rural,Medium,5,55486.66528235123
24,33,High School,Senior,IT,Consultant,5,45,2,35,11,9,9.451982986594201,6.8136783624924515,5,3,Part-time,Rural,Small,5,172370.85206536885
24,17,PhD,Lead,IT,Manager,1,18,2,30,13,17,3.249988617014486,4.91321380392845,9,1,Full-time,Suburban,Medium,4,88418.95254907242
45,12,Bachelor,Senior,IT,Consultant,3,14,4,35,8,15,5.816084569060644,2.8069005615340163,4,1,Full-time,Urban,Large,5,72216.15560821907
23,22,Master,Mid,Finance,Consultant,1,36,1,47,12,7,7.206472171003671,1.968052525933907,5,3,Part-time,Urban,Large,2,121903.58380913903
52,18,PhD,Lead,IT,Consultant,5,36,5,51,2,19,7.113223011918471,4.961149268916937,10,0,Part-time,Rural,Large,5,107852.56613497582
23,10,Bachelor,Mid,Finance,Consultant,3,20,6,38,13,3,3.2705106361915277,2.109752247892823,9,3,Contract,Rural,Small,4,66221.15129840696
47,0,PhD,Senior,Marketing,Developer,3,19,8,53,9,1,6.280583746507767,5.378019505219427,14,1,Part-time,Suburban,Medium,3,50813.359481325664
49,23,Bachelor,Senior,Finance,Developer,5,45,5,54,15,4,8.163218281781408,6.626953527875671,6,0,Full-time,Rural,Large,1,144166.52476625625
52,6,Master,Mid,Marketing,Developer,5,44,2,58,6,18,5.275710820452194,8.446457742466222,6,4,Full-time,Suburban,Medium,5,96628.2250771213
39,24,PhD,Junior,Marketing,Analyst,2,7,4,44,3,8,8.139682690288614,7.1078449346458,1,2,Full-time,Urban,Large,2,136741.0495543813
41,20,PhD,Senior,Finance,Analyst,5,44,3,55,19,19,4.238943379790993,1.586797900355354,14,3,Contract,Rural,Medium,3,134568.37570396997
25,14,High School,Junior,HR,Manager,4,4,4,37,10,6,9.44884114447383,3.766892792930535,11,1,Part-time,Urban,Large,2,72491.65203870847
38,0,Master,Senior,Sales,Developer,5,34,7,48,15,1,5.805355964491909,3.591807471392504,2,0,Full-time,Urban,Large,5,44819.96110878345
48,11,Bachelor,Junior,IT,Analyst,4,2,7,53,19,8,6.363531557133529,9.235291811239758,11,0,Contract,Suburban,Large,4,82977.36788706447
42,6,PhD,Junior,Sales,Consultant,5,5,5,45,3,1,1.2822541192412955,8.810038399534871,5,4,Contract,Urban,Large,1,79797.3177074047
41,14,PhD,Junior,IT,Consultant,2,10,0,35,16,19,2.532422234157348,4.331331265153752,2,3,Full-time,Suburban,Large,1,102216.57235714389
26,20,Bachelor,Mid,IT,Developer,4,32,7,58,12,11,6.696404924239403,1.6403973029432297,1,0,Contract,Suburban,Large,3,106902.74590642194
21,18,Master,Junior,Marketing,Manager,1,42,7,35,10,15,4.778833346040441,9.0469658602426,3,4,Contract,Urban,Large,1,125011.00539954191
25,28,High School,Junior,IT,Manager,4,41,1,51,2,11,5.573474114123573,8.993709576677684,4,1,Full-time,Urban,Large,4,142750.86908404515
32,24,High School,Junior,IT,Consultant,2,13,3,32,8,19,1.5667426786033039,8.692715188276525,10,4,Contract,Suburban,Large,2,109511.33937310845
46,32,PhD,Senior,Finance,Manager,4,39,1,39,5,10,8.50721714569346,8.605734739619514,9,3,Full-time,Suburban,Medium,4,176692.04867960364
54,31,Bachelor,Junior,Sales,Developer,5,5,3,30,10,12,8.060550420665955,5.322286009775392,8,4,Full-time,Urban,Medium,3,176500.66778551746
34,34,PhD,Senior,Finance,Consultant,5,10,9,57,15,1,2.668185781496646,2.596884870246384,2,0,Contract,Suburban,Small,3,131710.89647505325
46,25,Bachelor,Junior,IT,Analyst,2,10,6,43,18,7,6.708964215316414,5.29739245416185,2,0,Full-time,Suburban,Large,1,104934.09318827731
47,10,High School,Junior,Marketing,Analyst,3,38,8,33,4,17,8.364836904888445,5.451379936025184,5,2,Full-time,Rural,Medium,4,100878.81762486519
29,34,Master,Mid,Finance,Manager,5,27,7,55,13,10,6.767687227740399,5.409385779203746,4,4,Part-time,Rural,Medium,2,153503.18642442152
46,7,Bachelor,Senior,Finance,Consultant,1,21,8,41,16,6,3.7935828576626034,5.848953275036045,5,1,Full-time,Rural,Medium,4,61502.45127647113
42,13,High School,Junior,HR,Consultant,2,8,7,35,2,17,6.905000354303504,3.318913206920396,6,3,Part-time,Rural,Medium,2,91351.06556815222
